token,start_time,5m,start_liq,max_eth_1st,buyers_1st,buyers_1st_banana,volume_1st,liq_x_1st,buyers_1m,buyers_1m_banana,volume_1m,liq_x_1m,buyers_5m,buyers_5m_banana,volume_5m,liq_x_5m,liq_max_x_5m,liq_upside_x_5m,sell_rate_5m,6h_5m
3ff19b50,2023-11-24 17:30:47,0.9985400144831824,20.0,0.01485,1,0,0.014849999999999142,1.0007424999999999,1,0,0.014849999999999142,1.0007424999999999,2,0,0.05038748856196307,1.0025193744280982,1.0032425,1.0007213083261501,1.0,0.0
04782859,2023-11-24 19:33:47,0.9427558215240582,1.0,0.11414887066773115,24,20,1.1409037975225722,2.140903797522572,27,21,1.2482666405928633,2.2482666405928633,40,26,1.349640017474853,2.349640017474853,2.7390218302436558,1.165719774038948,0.15,0.14904431346581443
40d42d30,2023-11-24 17:48:35,0.480159412924777,1.0,0.046609254137572824,15,13,0.4493066805903472,1.4493066805903472,15,13,0.42002629172132067,1.4200262917213207,18,13,0.31694270595188834,1.3169427059518883,1.5250262917213206,1.1580050406361673,0.2222222222222222,0.2649374141899022
6c0e4646,2023-11-24 18:02:59,3.7211535382665337,0.5,0.02997656659152232,13,12,0.265187834128517,1.530375668257034,19,12,0.335566188921792,1.671132377843584,32,18,1.4993171316321574,3.998634263264315,3.998634263264315,1.0,0.0625,0.06556440626554012
280c1943,2023-11-24 22:51:23,0.6853481683895875,4.000000000000001,0.13959,19,19,2.1942908858582646,1.548572721464566,19,19,2.1942908858582646,1.548572721464566,24,19,2.308459269711454,1.5771148174278633,1.5835727214645658,1.004094758330427,0.125,0.0
709b4972,2023-11-24 19:59:59,0.6937590631250236,2.0,0.013623617906841008,7,4,0.0917839218270764,1.0458919609135382,10,4,0.14791572835904354,1.0739578641795218,10,4,0.14791572835904354,1.0739578641795218,1.0739578641795218,1.0,0.0,0.0
848e1bd1,2023-11-24 18:28:23,2.206134404522006,1.0,0.1260170240262313,35,23,1.723035969334969,2.723035969334969,40,23,1.5197437898779542,2.519743789877954,79,29,3.1015810881472383,4.101581088147238,4.101581088147238,1.0,0.0759493670886076,0.09165880838558217
0d2436da,2023-11-24 22:01:59,1.4151624450199998,3.0000000000000004,0.03380929304768237,1,0,0.03380929304768232,1.0112697643492274,41,23,2.625072941919288,1.875024313973096,48,26,3.4217782387400724,2.1405927462466905,2.1405927462466905,1.0,0.0,0.5702074738567937
7112513a,2023-11-24 18:26:11,1.0,15.0,0.05,1,0,0.05000000000000071,1.0033333333333334,1,0,0.05000000000000071,1.0033333333333334,2,0,1.1050000000000004,1.0736666666666668,1.0736666666666668,1.0,0.0,1.1047691946801168
c5f6e3e2,2023-11-24 18:47:11,1.4597803903043978,0.8,0.0133486834125876,15,15,0.1592519361394259,1.1990649201742825,19,15,0.21167568372668533,1.2645946046583567,29,21,0.6361021322398765,1.7951276652998456,1.7951276652998456,1.0,0.0,0.0
5d59cbb9,2023-11-24 19:01:35,0.5922552002531949,0.41100000000000003,0.1,4,3,0.2188,1.532360097323601,4,3,0.11930445442783055,1.290278477926595,4,3,0.013712423468033974,1.0333635607494744,1.532360097323601,1.482885748566764,0.75,0.0
cf82448d,2023-11-24 18:58:23,1.104790937355515,18.0,0.099,2,2,0.13860000000000028,1.0077,2,2,0.13860000000000028,1.0077,6,2,1.7919196501006383,1.0995510916722577,1.0995510916722577,1.0,0.0,0.0
fa5f54c0,2023-11-24 19:52:47,1.0061230856811263,4.0,0.099,1,1,0.0990000000000002,1.02475,9,1,0.49899999999999967,1.12475,22,3,1.3823749999999997,1.34559375,1.34559375,1.0,0.0,0.0
0431807a,2023-11-24 21:16:11,0.42896979646810723,1.9999999999999998,0.16024884737125267,100,99,5.130078582892137,3.565039291446069,123,101,5.298702788721118,3.6493513943605596,201,123,3.7684790937067465,2.8842395468533737,4.158241965905117,1.4417117227456522,0.14925373134328357,0.5356732946159687
7dd60e27,2023-11-24 20:41:11,1.2006432206335316,1.0,0.06818054922519612,12,12,0.5501100887121424,1.5501100887121424,19,13,0.9974118273967989,1.997411827396799,20,13,0.88351508384678,1.88351508384678,1.997411827396799,1.0604703113486105,0.05,0.15238562283387447
c856e7ec,2023-11-24 20:13:59,1.0,2.0,0.00995,1,1,0.009949999999999903,1.004975,1,1,0.009949999999999903,1.004975,1,1,0.009949999999999903,1.004975,1.004975,1.0,0.0,0.0
671eda1e,2023-11-24 20:47:59,0.8346102040049274,4.0,0.1188,13,13,1.3276662129126953,1.3319165532281738,16,13,1.552541508003098,1.3881353770007745,27,13,2.2029625628616376,1.5507406407154094,1.5690103770007744,1.0117812971464633,0.037037037037037035,0.0
7ec7c8b0,2023-11-24 20:34:23,1.22642667895862,1.0,0.013266612063914603,8,7,0.09786665176795117,1.0978666517679512,10,7,0.12480943066578565,1.1248094306657856,40,25,0.6608151727411824,1.6608151727411824,1.6922531532725995,1.0189292469429507,0.05,0.0
5008bda5,2023-11-24 23:35:47,0.9250098204922779,33.39969770698336,0.147,3,0,-30.215410668206065,0.09533879817455683,3,0,-30.215410668206065,0.09533879817455683,5,0,-30.307943517122215,0.09256832852156943,0.09683581771163921,1.0461009641010792,0.2,0.0
bd4b9716,2023-11-24 20:59:11,0.6408351358992657,0.9999999999999999,0.013408782148712411,15,12,0.17156917055599907,1.1715691705559992,21,12,0.2538016019678605,1.2538016019678606,23,13,0.21270626793782765,1.2127062679378278,1.2700882490549272,1.0473172957328536,0.08695652173913043,1.5420028328490116
7697848b,2023-11-24 20:29:47,0.6312766667484329,15.0,0.01485,1,0,0.014849999999999142,1.00099,1,0,0.014849999999999142,1.00099,1,0,0.014849999999999142,1.00099,1.00099,1.0,0.0,1.0589921147166619
afc62ae9,2023-11-24 20:42:23,3.0637815168057476,1.2,0.014602475425219068,6,0,0.08272759033249777,1.0689396586104147,37,15,0.7505286902906079,1.6254405752421732,124,49,4.9168200865823914,5.097350072151993,5.097350072151993,1.0,0.056451612903225805,0.26659646826759775
a96231e2,2023-11-25 01:56:11,0.1377691691777115,1.6500000000000001,0.34594662459586956,75,73,9.352911595427098,6.668431269955817,85,75,11.2322115954271,7.807400966925514,97,78,12.737461595427098,8.71967369419824,8.71967369419824,1.0,0.0,0.8498393573862619
ef5578e3,2023-11-24 21:51:35,0.7278837283903715,1.0,0.031363544495383346,5,4,0.12571003079132348,1.1257100307913235,8,4,0.20236644959069405,1.202366449590694,8,4,0.20236644959069405,1.202366449590694,1.202366449590694,1.0,0.0,0.0
3464a9c3,2023-11-24 21:59:59,0.7939986533658357,1.0,0.12692632354713781,23,19,1.2598972806956463,2.2598972806956463,24,19,1.3098972806956461,2.309897280695646,26,19,1.257869578263756,2.257869578263756,2.369897280695646,1.0496165515981826,0.038461538461538464,0.14096693340316907
b2323764,2023-11-24 22:17:23,1.0060090811629743,10.0,0.03,1,0,0.02999999999999936,1.003,1,0,0.02999999999999936,1.003,1,0,0.02999999999999936,1.003,1.003,1.0,0.0,0.0
b2114926,2023-11-24 22:39:59,1.9543483211992718,4.999999999999999,0.1188,13,13,1.3539485718038469,1.2707897143607694,16,13,1.7029485718038462,1.3405897143607692,45,25,4.0650484617247775,1.8130096923449557,2.0855107424287347,1.1503031402613877,0.2222222222222222,0.0
96da7b25,2023-11-24 22:34:11,0.09943013413915354,1.0,0.014745333359285013,18,4,0.22023655193009883,1.2202365519300988,30,8,0.4509671166207214,1.4509671166207214,37,11,0.6133189551157665,1.6133189551157665,1.6133189551157665,1.0,0.0,0.0
f4fcf3a9,2023-11-24 22:41:23,1.8773266271201465,1.0,0.025080206744886896,6,6,0.12240323266457653,1.1224032326645765,21,7,0.5408338717193875,1.5408338717193875,34,8,0.9705814335811702,1.9705814335811702,2.2417259037740744,1.1375961762210196,0.0,0.0
b1f63d3a,2023-11-24 23:23:59,0.6713551404398406,1.9999999999999998,0.15654077879939024,32,32,1.879535064522224,1.939767532261112,47,34,3.408035064522224,2.7040175322611124,56,35,2.905112146749694,2.4525560733748475,2.9192774411184814,1.1902999783819013,0.07142857142857142,0.09673720646363577
80ee8cb6,2023-11-24 22:51:47,1.843657616694072,1.0,0.043167512468434296,13,13,0.4255534223165389,1.425553422316539,36,17,2.174764946309539,3.174764946309539,46,18,2.0510725596382926,3.0510725596382926,3.3435632785012115,1.0958648846088386,0.2391304347826087,0.23350027319814592
eabffad6,2023-11-24 23:07:47,0.4463387858949414,1.5,0.05,9,0,0.44999999999999996,1.3,10,0,0.48,1.32,10,0,0.6099999999999999,1.4066666666666665,1.4066666666666665,1.0,0.0,0.0
ef978f2f,2023-11-24 23:02:59,1.7610776768377205,1.0000000000000002,0.19081569278498156,65,61,5.056536001237695,6.056536001237693,77,65,6.340976001237695,7.340976001237693,99,71,7.694732623292886,8.694732623292884,9.143930665080719,1.0516632381063045,0.06060606060606061,2.0821036345813275
26015560,2023-11-24 23:15:59,2.9184450647309452,0.9999999999999999,0.05,13,0,0.545,1.5450000000000002,15,1,0.62475,1.6247500000000001,40,12,1.6527628215940102,2.6527628215940107,3.4193421388002188,1.2889739372725304,0.275,0.0
1a2f54f1,2023-11-25 00:47:47,2.4960371545176803,1.0,0.2772,56,51,4.225215817105939,5.225215817105939,59,51,0.8729993918969214,1.8729993918969214,106,74,6.038461189393853,7.038461189393853,7.630696127377607,1.0841426729575754,0.32075471698113206,0.027052558917290817
8a1f41c4,2023-11-25 00:00:47,0.5747200384529239,0.9999999999999999,0.03602942400955709,7,2,0.20561075592743838,1.2056107559274385,12,4,0.4062334604591492,1.4062334604591493,16,4,0.3154487665085325,1.3154487665085326,1.4062334604591493,1.0690142377734542,0.0,0.5560031929032008
7f353039,2023-11-24 23:58:59,0.40932766994518316,5.0,0.1386668249329047,23,18,2.0249238900584077,1.4049847780116815,37,23,3.8670541978397335,1.7734108395679467,56,36,-4.973739954977014,0.005252009004597163,1.9963874094014216,380.1188093268601,0.16071428571428573,0.0
1f06d7da,2023-11-24 23:56:47,1.2008715960858516,4.999999999999999,0.1188,12,12,1.1681404330194889,1.2336280866038978,19,14,1.7113904330194893,1.342278086603898,31,15,2.6510358264254528,1.5302071652850906,1.5378263650639268,1.004979194942808,0.1935483870967742,0.0
fb317e6f,2023-11-25 00:45:23,2.2915937748208557,1.0,0.019970703125000003,3,0,0.05991210937500013,1.0599121093750001,23,13,0.8013788302289402,1.8013788302289402,37,15,1.731109773251855,2.731109773251855,2.731109773251855,1.0,0.0,0.43941489321665367
a47890c1,2023-11-25 00:48:23,0.8457195862877809,0.7999999999999999,0.06298710297486261,8,8,0.3553055112958091,1.4441318891197614,11,8,0.5020799705194682,1.6275999631493352,18,10,0.8261721311876996,2.0327151639846246,2.0327151639846246,1.0,0.0,3.1421049274156787
ab304ea4,2023-11-25 00:30:59,1.025597472838948,1.0,0.05,9,0,0.3899999999999999,1.39,9,0,0.3899999999999999,1.39,11,0,0.43999999999999995,1.44,1.44,1.0,0.0,0.0
ceff8c9b,2023-11-25 00:26:11,0.7221097479224912,0.9999999999999999,0.024168892218825153,1,1,0.024168892218825122,1.0241688922188252,1,1,0.024168892218825122,1.0241688922188252,1,1,0.024168892218825122,1.0241688922188252,1.0241688922188252,1.0,0.0,0.0
0a120718,2023-11-25 00:29:47,1.0399231394279742,0.9999999999999999,0.0270738051043016,2,2,0.052791985285872145,1.0527919852858723,7,7,0.15026335737090146,1.1502633573709016,16,10,0.6041413273421335,1.6041413273421337,1.6041413273421337,1.0,0.3125,0.600113235612872
c12abc2f,2023-11-25 00:30:11,0.8396598165599936,1.0,0.03235878163323354,5,5,0.14538761408075085,1.1453876140807508,14,9,0.5103637146155651,1.510363714615565,17,10,0.4324147900619,1.4324147900619,1.510363714615565,1.0544178439754148,0.29411764705882354,0.5448715807927845
351e7b69,2023-11-25 00:32:35,7.1588963261469925,0.9999999999999999,0.020949212891304626,4,2,0.07919173641734967,1.0791917364173498,48,33,1.1703277443739668,2.1703277443739672,85,52,3.839429753362631,4.839429753362632,5.241081101496277,1.08299559423392,0.3411764705882353,0.04104269276488976
34bf2b35,2023-11-25 00:40:47,0.6467209580662586,1.0,0.027460890542949864,1,1,0.027460890542949867,1.0274608905429499,1,1,0.027460890542949867,1.0274608905429499,3,1,0.0479488083991666,1.0479488083991666,1.0479488083991666,1.0,0.3333333333333333,0.3775955123131477
4b2213df,2023-11-25 00:52:35,0.6561993109786665,1.0,0.01,1,0,0.010000000000000009,1.01,1,0,0.010000000000000009,1.01,1,0,0.010000000000000009,1.01,1.01,1.0,0.0,0.0
0085fd4d,2023-11-25 01:01:11,0.27106596578348463,1.0000000000000002,0.06310525860314291,55,55,1.453911086041815,2.4539110860418147,73,59,3.019312544500975,4.019312544500974,98,68,2.7734352172730716,3.773435217273071,4.633799509261764,1.2280055817707791,0.04081632653061224,0.0
8ab5bef5,2023-11-25 01:17:11,0.8189920368777919,1.5,0.18406969086712616,37,37,2.5035133725178795,2.66900891501192,74,45,4.1603970328129565,3.7735980218753045,102,50,5.037924838348721,4.358616558899148,4.381647398773114,1.0052839793459105,0.058823529411764705,0.0686910333494146
834e3116,2023-11-25 01:14:11,1.2657953291360757,1.0,0.06667323111942439,13,0,0.571599743608028,1.571599743608028,28,6,1.6148699212928355,2.6148699212928355,46,11,0.9494932354676349,1.9494932354676349,3.1810379824236836,1.6317255810639588,0.30434782608695654,0.22342644371832743
439e476a,2023-11-25 01:23:59,0.48786319316883625,0.9999999999999999,0.054264049501325906,11,0,0.436253759576814,1.4362537595768141,20,6,0.36247715331293395,1.362477153312934,20,6,0.15800523916557896,1.158005239165579,2.122182162986057,1.832618792394439,0.4,0.0
47830b65,2023-11-25 01:49:47,0.3511767129372743,1.0000000000000002,0.12415570457225586,35,31,1.6803596236365201,2.68035962363652,47,35,2.335904035083426,3.3359040350834253,52,35,1.6802503788198633,2.680250378819863,3.4435078200696587,1.284770947998472,0.15384615384615385,0.14295873490641858
e13c0507,2023-11-25 01:49:11,1.3884794017829605,1.9999999999999998,0.051436360363140705,9,1,0.4244363603631409,1.2122181801815706,14,2,0.7803894994173566,1.3901947497086784,23,4,1.4596894994173566,1.7298447497086784,1.7298447497086784,1.0,0.0,0.8863788245903879
1a06105b,2023-11-25 02:08:47,1.9742968040295705,1.42,0.0402,1,0,0.040200000000000014,1.0283098591549296,3,0,0.10040000000000004,1.0707042253521126,16,1,0.7639946473062089,1.5380243995114147,1.5380243995114147,1.0,0.0,0.6602498962935774
aa15daae,2023-11-25 02:02:47,0.5685499184114882,4.999999999999999,0.033203125,1,0,0.033203125,1.006640625,2,1,0.10143858179551746,1.0202877163591035,3,1,0.1212385817955175,1.0242477163591035,1.0242477163591035,1.0,0.0,0.0
62c784ed,2023-11-25 02:09:11,0.3943308801769271,1.0,0.00495,1,1,0.00495000000000001,1.00495,1,1,0.00495000000000001,1.00495,1,1,0.00495000000000001,1.00495,1.00495,1.0,0.0,0.0
71900edd,2023-11-25 02:18:11,2.8995689959997017,1.0,0.020847842601205174,25,24,0.3857491484212412,1.3857491484212412,47,37,1.1034583252959513,2.1034583252959513,77,45,2.7935427418238823,3.7935427418238823,3.7935427418238823,1.0,0.025974025974025976,0.0
f4e19517,2023-11-30 22:08:23,4.423406837875644,0.49000000000000005,0.099,2,2,0.15443999999999997,1.3151836734693876,5,4,0.33403999999999995,1.6817142857142855,18,9,1.0823582791246802,3.2088944471932246,3.2088944471932246,1.0,0.16666666666666666,0.32841743831755843
c7753ed1,2023-11-25 02:39:47,0.6602942293379035,0.9999999999999999,0.00564662465248115,12,12,0.06402736301493805,1.0640273630149382,17,13,0.09090555761403907,1.0909055576140392,22,13,0.12111865490155183,1.121118654901552,1.121118654901552,1.0,0.0,0.05136355132150988
d71a4e8d,2023-11-25 02:44:23,0.9178874103136319,0.7999999999999999,0.027124128581177253,10,9,0.2205633516167912,1.275704189520989,11,9,0.2405633516167912,1.300704189520989,15,10,0.3733514464076383,1.466689308009548,1.466689308009548,1.0,0.0,0.47705382770799193
a7d48f69,2023-11-25 02:24:47,1.8940917695514816,9.0,0.43,1,0,0.4299999999999997,1.0477777777777777,3,0,0.46341442062625227,1.0514904911806946,10,0,4.72212338747255,1.524680376385839,1.524680376385839,1.0,0.0,0.0
772381dd,2023-11-25 23:01:59,2.723328599918175,1.0,0.2475,1,1,0.24750000000000005,1.2475,2,2,0.25744999999999996,1.25745,22,10,1.2910205950336082,2.291020595033608,2.6798829502756374,1.1697332429420282,0.22727272727272727,0.0
93ea7a53,2023-11-25 02:45:35,0.6375664964484932,1.0,0.029544318145095803,3,2,0.08405784797074234,1.0840578479707423,3,2,0.08405784797074234,1.0840578479707423,3,2,0.08405784797074234,1.0840578479707423,1.0840578479707423,1.0,0.0,0.0
c3b01767,2023-11-25 02:32:47,3.234014442496971,0.9999999999999999,0.0116211397654868,6,0,0.07462061497007111,1.0746206149700712,18,4,0.2368447936018906,1.2368447936018907,35,13,1.262583072373455,2.2625830723734555,2.2625830723734555,1.0,0.0,0.0
ac72670a,2023-11-25 03:00:47,0.710446537296438,0.9999999999999999,0.06709277726477046,58,50,1.5448045715987009,2.5448045715987013,94,59,2.7981646182435647,3.798164618243565,102,62,3.0811663260950244,4.081166326095025,4.2673396182435654,1.0456176683998752,0.00980392156862745,0.16702010252015168
8751d98b,2023-11-25 02:43:11,0.6399687731672365,0.9999999999999999,0.025718180181570353,11,11,0.17916818018157044,1.1791681801815705,11,11,0.17916818018157044,1.1791681801815705,12,11,0.1860573896126846,1.1860573896126847,1.208917186219265,1.0192737693865264,0.08333333333333333,0.6400862740690442
d9458809,2023-11-25 03:13:23,0.7858189291320922,1.0,0.012723022279435298,14,14,0.1526596818779964,1.1526596818779964,18,15,0.20742332508095718,1.2074233250809572,31,18,0.42788228082976953,1.4278822808297695,1.4278822808297695,1.0,0.0,0.9008356533652866
5368754a,2023-11-26 01:24:23,1.2893195427386468,1.0,0.10409966071716867,62,61,2.2139331510326663,3.2139331510326663,86,64,4.0379536999794485,5.0379536999794485,124,88,5.007907640974309,6.007907640974309,6.415072176032622,1.0677714371441773,0.04838709677419355,0.0
43cf9e0c,2023-11-25 02:53:11,0.7848151106256662,1.0,0.048617754506467346,9,9,0.33918212509995627,1.3391821250999563,33,29,2.9956204414772647,3.9956204414772647,64,40,2.387896578818542,3.387896578818542,3.9956204414772647,1.179380877934194,0.125,2.2278249987895493
15d67ab1,2023-11-25 03:22:11,0.6107186582993663,1.0,0.016716347737152883,12,9,0.17459629525760945,1.1745962952576094,60,9,1.6751378719250942,2.6751378719250942,70,11,1.9928880778177618,2.992888077817762,2.992888077817762,1.0,0.12857142857142856,0.06374397253676183
a9551138,2023-11-25 03:17:35,1.7025468877518852,0.9999999999999999,0.1490776057742574,11,2,0.9570338356570834,1.9570338356570836,13,2,1.1570338356570833,2.1570338356570837,27,11,2.5531201298889625,3.553120129888963,3.553120129888963,1.0,0.0,0.12189512910951947
d50839e9,2023-11-25 03:40:35,0.39809370883295536,1.0,0.17645049317611244,25,24,1.689007075390458,2.689007075390458,27,24,1.7629899920173377,2.7629899920173377,47,29,0.9162415976311229,1.916241597631123,2.893756148954891,1.5101207240945929,0.2553191489361702,0.0
3d3bcd8e,2023-11-25 03:50:11,0.517403428550394,1.4999999999999998,0.06438145857745521,15,14,0.67216169852208,1.44810779901472,19,14,0.8921616985220802,1.594774465681387,21,15,0.9017649607009519,1.6011766404673013,1.65026510968265,1.0306577475430956,0.047619047619047616,2.5292386522601316
f239de81,2023-11-25 03:40:35,0.16927590804824966,1.0,0.10834914967803491,57,56,2.6347932453725518,3.6347932453725518,61,58,2.7834932453725516,3.7834932453725516,67,59,1.455166915820791,2.455166915820791,4.002661188399708,1.6303010449542377,0.13432835820895522,0.0
3adfd84b,2023-11-25 03:40:23,0.5551046433976594,1.0000000000000002,0.027479012379604567,1,1,0.027479012379604484,1.0274790123796045,1,1,0.027479012379604484,1.0274790123796045,2,1,0.055624311498010615,1.0556243114980106,1.0556243114980106,1.0,0.0,0.0
6f4861db,2023-11-25 04:05:35,0.49935367763058347,1.0,0.03837074734632472,7,5,0.21772969173600232,1.2177296917360023,8,5,0.23772969173600234,1.2377296917360023,8,5,0.15354017303753498,1.153540173037535,1.2377296917360023,1.0729836035764382,0.5,0.0
76098224,2023-11-25 03:48:11,0.18971181624431604,1.0,0.09911601850958073,28,21,0.8786173075216885,1.8786173075216885,36,24,1.241509278160584,2.241509278160584,42,24,-0.09380760697362545,0.9061923930263746,2.391009278160584,2.638522786729014,0.47619047619047616,0.0
077896b8,2023-11-25 03:56:23,1.7421855677263627,0.9999999999999999,0.013864180599149591,13,11,0.1589050392113499,1.15890503921135,26,11,0.3610772394023184,1.3610772394023185,58,15,1.2261414130804789,2.2261414130804793,2.3078885024401976,1.0367214269854486,0.017241379310344827,0.6317751234510526
30cd113c,2023-11-25 03:55:59,0.6659014559293813,1.0,0.04889337214668149,14,12,0.4682311524462681,1.4682311524462681,18,12,0.6822840165670006,1.6822840165670006,20,12,0.2664388329823286,1.2664388329823286,1.7420340165670005,1.3755374292058749,0.35,0.6120163813272487
fa955c41,2023-11-25 03:58:35,0.6718839548259796,0.5,0.006511176586159098,2,2,0.012859334985407478,1.025718669970815,5,2,0.03288996326261295,1.065779926525226,5,2,0.03288996326261295,1.065779926525226,1.065779926525226,1.0,0.0,0.6530670821644902
4a71fac7,2023-11-25 03:57:23,0.6769495589653709,1.0,0.04312303831586039,8,8,0.2791910278421037,1.2791910278421037,13,11,0.5069508956647233,1.5069508956647233,15,11,0.4176204897320246,1.4176204897320246,1.5069508956647233,1.0630143304076995,0.3333333333333333,0.0
9cf156eb,2023-11-25 03:57:59,0.29552431806631596,1.0,0.09425893475455079,18,18,0.9267940147851497,1.9267940147851497,36,25,1.2129444863942846,2.2129444863942846,55,32,0.679782710167707,1.679782710167707,3.148074672679039,1.8740963659310077,0.4,0.3270809846446356
b4bf29a4,2023-11-25 04:14:47,1.4274641995115804,0.5000000000000001,0.022374320848060555,17,17,0.2585118510701008,1.5170237021402013,28,23,0.7470480154223972,2.494096030844794,31,24,0.8218478559391135,2.6436957118782267,2.723859230844794,1.0303225210853084,0.06451612903225806,0.21183257959181684
659376fa,2023-11-25 03:59:47,0.9204606912342098,0.9999999999999999,0.08850029735616856,17,16,0.8532780850919205,1.8532780850919206,23,21,1.6498843868674413,2.6498843868674418,24,21,1.6504449637373546,2.650444963737355,2.650444963737355,1.0,0.041666666666666664,0.06106088629577045
b6075a1b,2023-11-25 04:24:47,2.7975294379866638,1.0,0.03675585559160186,7,6,0.19208187837365398,1.192081878373654,14,6,0.4687765803211079,1.468776580321108,29,6,1.8051633768056967,2.8051633768056967,2.8051633768056967,1.0,0.0,0.0
ea0d4bd3,2023-11-25 04:56:47,0.8908748954544461,0.2,0.00099,1,0,0.0009899999999999909,1.00495,1,0,0.0009899999999999909,1.00495,3,0,0.02098999999999998,1.1049499999999999,1.1049499999999999,1.0,0.0,0.0
f8aaa7d9,2023-11-25 04:28:59,0.4960300796248,0.9999999999999999,0.024168892218825153,2,1,0.024168892342590342,1.0241688923425905,2,1,0.024168892342590342,1.0241688923425905,2,1,0.024168892342590342,1.0241688923425905,1.0241688923425905,1.0,0.0,0.0
1f7ea908,2023-11-25 04:28:11,1.0576253700250375,1.5,0.03932462549204815,4,4,0.14679734173050019,1.0978648944870002,11,6,0.45744397072011056,1.3049626471467404,26,9,1.285047045050152,1.8566980300334348,1.9449912405796115,1.0475538882025888,0.07692307692307693,0.0
d65abb59,2023-11-25 05:14:11,1.066682382673182,1.0,0.03,1,0,0.030000000000000027,1.03,3,0,0.06726589451414444,1.0672658945141444,4,0,0.08036337746486599,1.080363377464866,1.1013996426052939,1.0194714718947533,0.25,0.0
0c98e978,2023-11-25 04:47:47,0.3904815827739962,0.9999999999999999,0.05436094849703334,15,15,0.546100217211596,1.546100217211596,20,16,0.7758502172115959,1.775850217211596,32,22,0.2664824521801822,1.2664824521801823,1.924653333235758,1.5196841692694356,0.4375,0.0
fe180bda,2023-11-25 04:48:59,3.659603452922031,0.9999999999999999,0.1287,8,8,0.5841000000000002,1.5841000000000003,9,8,0.5472430511191978,1.547243051119198,57,28,3.1353055983086584,4.135305598308659,5.875442207198211,1.4208000031729864,0.15789473684210525,0.05976617912337696
68ee2034,2023-11-25 04:49:23,1.210616450794533,1.0,0.013541317175640525,2,0,0.03959400220827436,1.0395940022082744,5,0,0.1289794863481717,1.1289794863481717,20,0,0.7203972524940776,1.7203972524940776,1.7203972524940776,1.0,0.0,0.0
d6bfbba1,2023-11-25 04:48:59,1.9390438537915102,0.9999999999999999,0.099,30,30,1.9120067844536925,2.912006784453693,41,31,2.1196616270563124,3.119661627056313,107,44,3.529691213002528,4.529691213002529,6.526250698093803,1.440771653343638,0.12149532710280374,0.06801006558143964
48ab3af4,2023-11-25 05:04:35,0.46281157827051433,1.5,0.043963014013402114,7,4,0.24256276285600342,1.1617085085706689,10,4,0.382099401402735,1.25473293426849,11,4,0.3184575530324971,1.212305035354998,1.2880662676018233,1.0624935391979464,0.18181818181818182,0.0
cb1e873d,2023-11-25 15:44:47,1.1255989132286885,0.6,0.12672,17,17,1.1164388449626839,2.86073140827114,41,24,1.0643106573143495,2.773851095523916,83,26,1.5436230525885049,3.5727050876475084,3.919959184432804,1.0971964067187951,0.1566265060240964,0.8931624837509771
662f0923,2023-11-25 05:20:23,1.0200001571408213,21.915,0.04975,1,1,0.04974999999999952,1.002270134610997,1,1,0.04974999999999952,1.002270134610997,3,1,0.6345145007148325,1.028953433753814,1.028953433753814,1.0,0.0,0.0
fcccd214,2023-11-25 05:38:35,0.26882697440745945,0.9999999999999999,0.06210209985810751,19,18,0.6947219859554,1.6947219859554001,30,18,1.6713057882635347,2.671305788263535,39,21,0.28101435138069386,1.281014351380694,2.730870003935821,2.131802817815783,0.5128205128205128,0.6832135083623401
eed69578,2023-11-25 05:16:23,0.6216143637313255,1.0,0.037552625753471874,5,5,0.16636765722124713,1.1663676572212471,20,20,1.2368014361230042,2.236801436123004,47,30,1.3650583424342426,2.3650583424342426,2.964272904904589,1.2533614294916728,0.23404255319148937,0.09868344844149878
f2301f01,2023-11-25 05:28:59,0.42138640373442204,1.5,0.03749294948543294,6,5,0.17687271623845202,1.117915144158968,6,5,0.17687271623845202,1.117915144158968,6,5,0.17687271623845202,1.117915144158968,1.117915144158968,1.0,0.0,1.2372394556245319
ac007580,2023-11-25 05:30:23,1.0,20.0,0.0198,1,1,0.01980000000000004,1.00099,1,1,0.01980000000000004,1.00099,2,1,0.21979999999999933,1.01099,1.01099,1.0,0.0,0.0
8f68e980,2023-11-25 05:33:23,1.6847684151942495,1.0,0.032,1,0,0.03200000000000003,1.032,2,0,0.07600000000000007,1.076,11,1,0.37950987442969475,1.3795098744296947,1.652363728180314,1.1977904318107329,0.09090909090909091,0.0
e6a1f9af,2023-11-29 19:30:23,0.38136722266987355,0.9999999999999999,0.1,42,29,2.0694932721234722,3.0694932721234727,48,29,2.502371386131806,3.5023713861318067,52,30,2.5158658271483967,3.515865827148397,3.6921713861318066,1.0501457016994318,0.019230769230769232,0.26849191920844745
0b90a9c9,2023-11-25 05:47:35,0.7326134446086173,1.1599999999821742,0.06979699834396058,11,0,0.5449611226355788,1.4697940712447872,13,0,0.44801233510641447,1.3862175302700854,18,1,0.5550658509526134,1.47850504393202,1.5508842148727142,1.0489542942296666,0.1111111111111111,0.0
2ee87a14,2023-11-25 05:47:35,0.7083742237545003,0.9999999999999999,0.047797900366257785,9,9,0.3344695803255512,1.3344695803255513,29,25,2.033255439033212,3.0332554390332125,58,36,1.5399396883193428,2.5399396883193432,4.312077499575802,1.6977086185967933,0.25862068965517243,0.07553791405214405
